pair,arm,setup,level,metric,mean,sd,ci_lo,ci_hi,k
ambulance_firetruck,caption,w10,image,accuracy,0.9824139713349264,0.003966228568072351,0.9807767926475799,0.9840511500222728,25
ambulance_firetruck,caption,w10,image,balanced_accuracy,0.982943311143279,0.003829676991842576,0.9813624981762863,0.9845241241102718,25
ambulance_firetruck,caption,w10,image,precision_macro,0.9820940216021863,0.003979156141298952,0.9804515066748822,0.9837365365294903,25
ambulance_firetruck,caption,w10,image,recall_macro,0.982943311143279,0.003829676991842576,0.9813624981762863,0.9845241241102718,25
ambulance_firetruck,caption,w10,image,f1_macro,0.9823818812588595,0.003969292650367202,0.9807434377805048,0.9840203247372142,25
ambulance_firetruck,caption,w10,image,roc_auc,0.9951943522454313,0.0025940509630137487,0.9941235806351605,0.9962651238557021,25
ambulance_firetruck,caption,w10,image,pr_auc,0.9907706487883052,0.0063424882451744114,0.9881525983150337,0.9933886992615768,25
ambulance_firetruck,caption,w10,image,log_loss,0.1360998699084439,0.0062292800927934554,0.13352854946374498,0.1386711903531428,25
ambulance_firetruck,caption,w10,image,brier,0.025155246065787763,0.002177057645384354,0.024256600837209753,0.026053891294365774,25
ambulance_firetruck,caption,w10,image,mcc,0.9650369106826647,0.007804330424847672,0.9618154414150022,0.9682583799503273,25
ambulance_firetruck,caption,w10,image,kappa,0.9647691937552203,0.00793460562284544,0.9614939495288051,0.9680444379816355,25
ambulance_firetruck,caption,w10,image,precision_ambulance,0.9933978122359238,0.004022842779788534,0.9917372643505515,0.9950583601212961,25
ambulance_firetruck,caption,w10,image,recall_ambulance,0.9731125827814568,0.007485201692355842,0.9700228433801871,0.9762023221827266,25
ambulance_firetruck,caption,w10,image,f1_ambulance,0.9831290951037681,0.0038521064574179673,0.9815390237084275,0.9847191664991087,25
ambulance_firetruck,caption,w10,image,precision_firetruck,0.970790230968449,0.007868111973156663,0.9675424339716238,0.9740380279652742,25
ambulance_firetruck,caption,w10,image,recall_firetruck,0.9927740395051009,0.004443089560553974,0.9909400222744585,0.9946080567357433,25
ambulance_firetruck,caption,w10,image,f1_firetruck,0.981634667413951,0.0040878933476111105,0.9799472679739063,0.9833220668539957,25
ambulance_firetruck,caption,w15,caption,accuracy,0.9728538956892936,0.005317938033390553,0.9706587587577052,0.9750490326208819,25
ambulance_firetruck,caption,w15,caption,balanced_accuracy,0.9737619721356933,0.0050532023700779,0.9716761127150495,0.975847831556337,25
ambulance_firetruck,caption,w15,caption,precision_macro,0.9725961861770186,0.005207659848085799,0.9704465698430361,0.9747458025110011,25
ambulance_firetruck,caption,w15,caption,recall_macro,0.9737619721356933,0.0050532023700779,0.9716761127150495,0.975847831556337,25
ambulance_firetruck,caption,w15,caption,f1_macro,0.972820743355942,0.005314907226947104,0.9706268574797655,0.9750146292321186,25
ambulance_firetruck,caption,w15,caption,roc_auc,0.9936346933905645,0.003251526804911611,0.9922925290914141,0.994976857689715,25
ambulance_firetruck,caption,w15,caption,pr_auc,0.9885780236133036,0.007617271835363271,0.9854337683363964,0.9917222788902108,25
ambulance_firetruck,caption,w15,caption,log_loss,0.19999425467002083,0.008436200046370886,0.1965119624417586,0.20347654689828307,25
ambulance_firetruck,caption,w15,caption,brier,0.043282870737651274,0.0033136982478367376,0.04191504332817537,0.04465069814712718,25
ambulance_firetruck,caption,w15,caption,mcc,0.9463574168038698,0.010260120527993284,0.9421222472038987,0.9505925864038408,25
ambulance_firetruck,caption,w15,caption,kappa,0.9456634750230333,0.010614459899085849,0.941282041319397,0.9500449087266696,25
ambulance_firetruck,caption,w15,caption,precision_ambulance,0.9913122325347501,0.00265984124986678,0.9902143040287983,0.9924101610407019,25
ambulance_firetruck,caption,w15,caption,recall_ambulance,0.9568741721854305,0.010313422313858003,0.9526170006896237,0.9611313436812372,25
ambulance_firetruck,caption,w15,caption,f1_ambulance,0.9737575971750861,0.005271157601687022,0.9715817702566388,0.9759334240935335,25
ambulance_firetruck,caption,w15,caption,precision_firetruck,0.9538801398192872,0.010524471780830658,0.949535851385217,0.9582244282533574,25
ambulance_firetruck,caption,w15,caption,recall_firetruck,0.9906497720859561,0.0028963015566094313,0.9894542375626106,0.9918453066093015,25
ambulance_firetruck,caption,w15,caption,f1_firetruck,0.9718838895367979,0.0053598369368629915,0.9696714575878875,0.9740963214857083,25
ambulance_firetruck,caption,w15,image,accuracy,0.9779478385658948,0.005399925758171644,0.9757188587648571,0.9801768183669326,25
ambulance_firetruck,caption,w15,image,balanced_accuracy,0.978831514668867,0.005095387810285628,0.9767282419543499,0.980934787383384,25
ambulance_firetruck,caption,w15,image,precision_macro,0.9776979523696022,0.005302670101484891,0.9755091177305537,0.9798867870086507,25
ambulance_firetruck,caption,w15,image,recall_macro,0.978831514668867,0.005095387810285628,0.9767282419543499,0.980934787383384,25
ambulance_firetruck,caption,w15,image,f1_macro,0.9779202288699682,0.005398043309321533,0.9756920261056253,0.9801484316343111,25
ambulance_firetruck,caption,w15,image,roc_auc,0.99501284037967,0.003189232097984448,0.9936963900717244,0.9963292906876156,25
ambulance_firetruck,caption,w15,image,pr_auc,0.9901054748952208,0.008336556456320589,0.9866643135193947,0.993546636271047,25
ambulance_firetruck,caption,w15,image,log_loss,0.1972926785658462,0.008133113145498486,0.19393549446133573,0.20064986267035667,25
ambulance_firetruck,caption,w15,image,brier,0.040934002402255185,0.0031609046453728506,0.039629245092049514,0.042238759712460855,25
ambulance_firetruck,caption,w15,image,mcc,0.9565287529088157,0.010396479453220663,0.9522372971109162,0.9608202087067151,25
ambulance_firetruck,caption,w15,image,kappa,0.9558581638304449,0.010782260787835446,0.9514074653242225,0.9603088623366672,25
ambulance_firetruck,caption,w15,image,precision_ambulance,0.9956375573666335,0.0029896180788316126,0.99440350367609,0.996871611057177,25
ambulance_firetruck,caption,w15,image,recall_ambulance,0.962384105960265,0.011142437407414777,0.9577847338526263,0.9669834780679037,25
ambulance_firetruck,caption,w15,image,f1_ambulance,0.9786881698774352,0.0053342938714839245,0.9764862815877039,0.9808900581671666,25
ambulance_firetruck,caption,w15,image,precision_firetruck,0.9597583473725706,0.01145388766636693,0.9550304149166379,0.9644862798285033,25
ambulance_firetruck,caption,w15,image,recall_firetruck,0.995278923377469,0.0032861363434785826,0.9939224729629452,0.9966353737919929,25
ambulance_firetruck,caption,w15,image,f1_firetruck,0.9771522878625014,0.005462982776430254,0.9748972794036068,0.979407296321396,25
ambulance_firetruck,caption,w20,caption,accuracy,0.9694898297973255,0.006939589289068602,0.9666253081269258,0.9723543514677251,25
ambulance_firetruck,caption,w20,caption,balanced_accuracy,0.9705405893277866,0.006683552348407343,0.9677817545120979,0.9732994241434754,25
ambulance_firetruck,caption,w20,caption,precision_macro,0.9693152687882067,0.006771493880865884,0.9665201334920484,0.9721104040843651,25
ambulance_firetruck,caption,w20,caption,recall_macro,0.9705405893277866,0.006683552348407343,0.9677817545120979,0.9732994241434754,25
ambulance_firetruck,caption,w20,caption,f1_macro,0.9694583701492864,0.006936937099216098,0.9665949432490512,0.9723217970495216,25
ambulance_firetruck,caption,w20,caption,roc_auc,0.9933973946211998,0.0028409829283387693,0.9922246945053181,0.9945700947370815,25
ambulance_firetruck,caption,w20,caption,pr_auc,0.9885412490759289,0.007394693241980869,0.985488869726768,0.9915936284250898,25
ambulance_firetruck,caption,w20,caption,log_loss,0.24911012004740538,0.007687916789742073,0.24593670396655246,0.2522835361282583,25
ambulance_firetruck,caption,w20,caption,brier,0.057930384139243604,0.0031462746771236793,0.056631665783123154,0.059229102495364054,25
ambulance_firetruck,caption,w20,caption,mcc,0.9398550429809989,0.013454370294828471,0.9343013518811774,0.9454087340808204,25
ambulance_firetruck,caption,w20,caption,kappa,0.9389492807473707,0.013852042452061342,0.9332314386488868,0.9446671228458546,25
ambulance_firetruck,caption,w20,caption,precision_ambulance,0.9907326776115469,0.003938822871076603,0.9891068114399224,0.9923585437831715,25
ambulance_firetruck,caption,w20,caption,recall_ambulance,0.9509933774834437,0.011958793139763228,0.9460570302914508,0.9559297246754366,25
ambulance_firetruck,caption,w20,caption,f1_ambulance,0.970420679639047,0.006876274552274407,0.9675822930074873,0.9732590662706067,25
ambulance_firetruck,caption,w20,caption,precision_firetruck,0.9478978599648668,0.012120138945134,0.9428949124977479,0.9529008074319856,25
ambulance_firetruck,caption,w20,caption,recall_firetruck,0.9900878011721295,0.0042456222150676565,0.9883352944555507,0.9918403078887083,25
ambulance_firetruck,caption,w20,caption,f1_firetruck,0.9684960606595255,0.006999627367927525,0.9656067564882059,0.9713853648308451,25
ambulance_firetruck,caption,w20,image,accuracy,0.9734809760962233,0.006172647427275806,0.970933032466905,0.9760289197255416,25
ambulance_firetruck,caption,w20,image,balanced_accuracy,0.9745855285003961,0.005852250176280489,0.9721698383561737,0.9770012186446186,25
ambulance_firetruck,caption,w20,image,precision_macro,0.9733592782879873,0.005990138943303152,0.9708866704581802,0.9758318861177944,25
ambulance_firetruck,caption,w20,image,recall_macro,0.9745855285003961,0.005852250176280489,0.9721698383561737,0.9770012186446186,25
ambulance_firetruck,caption,w20,image,f1_macro,0.9734551172996692,0.006169410526059263,0.9709085097975039,0.9760017248018344,25
ambulance_firetruck,caption,w20,image,roc_auc,0.9952025495323126,0.002690870290582555,0.9940918128678604,0.9963132861967647,25
ambulance_firetruck,caption,w20,image,pr_auc,0.990308047673744,0.008139862532674748,0.9869480775591366,0.9936680177883515,25
ambulance_firetruck,caption,w20,image,log_loss,0.2465986278219282,0.007550837898797943,0.24348179512624513,0.2497154605176113,25
ambulance_firetruck,caption,w20,image,brier,0.05565677298345901,0.0030660224419921073,0.05439118112186966,0.05692236484504836,25
ambulance_firetruck,caption,w20,image,mcc,0.9479439903011394,0.01184157749237753,0.9430560273503544,0.9528319532519244,25
ambulance_firetruck,caption,w20,image,kappa,0.9469415260097286,0.012318688220475453,0.9418566214298519,0.9520264305896052,25
ambulance_firetruck,caption,w20,image,precision_ambulance,0.995465756136803,0.003642143280220881,0.9939623532813447,0.9969691589922612,25
ambulance_firetruck,caption,w20,image,recall_ambulance,0.9540397350993378,0.0123274903768121,0.9489511971679007,0.959128273030775,25
ambulance_firetruck,caption,w20,image,f1_ambulance,0.9742639576965938,0.006126447932565122,0.9717350842814118,0.9767928311117758,25
ambulance_firetruck,caption,w20,image,precision_firetruck,0.9512528004391718,0.012498788993164532,0.946093553914155,0.9564120469641887,25
ambulance_firetruck,caption,w20,image,recall_firetruck,0.9951313219014544,0.003945261696173287,0.9935027979134587,0.99675984588945,25
ambulance_firetruck,caption,w20,image,f1_firetruck,0.9726462769027446,0.006214263340958127,0.9700811550685484,0.9752113987369408,25
ambulance_firetruck,caption,w25,caption,accuracy,0.9676069832351278,0.006704457680082233,0.9648395191226443,0.9703744473476114,25
ambulance_firetruck,caption,w25,caption,balanced_accuracy,0.9687837346565908,0.00644158128397842,0.9661247805872683,0.9714426887259134,25
ambulance_firetruck,caption,w25,caption,precision_macro,0.9675183881205455,0.006464202137305343,0.964850096621894,0.9701866796191969,25
ambulance_firetruck,caption,w25,caption,recall_macro,0.9687837346565908,0.00644158128397842,0.9661247805872683,0.9714426887259134,25
ambulance_firetruck,caption,w25,caption,f1_macro,0.9675783290018437,0.006700359143341518,0.9648125566821769,0.9703441013215105,25
ambulance_firetruck,caption,w25,caption,roc_auc,0.9921432731216677,0.0030693094198883256,0.9908763244622879,0.9934102217810475,25
ambulance_firetruck,caption,w25,caption,pr_auc,0.9869167969694271,0.006887298036490678,0.9840738600672239,0.9897597338716304,25
ambulance_firetruck,caption,w25,caption,log_loss,0.28021598210623894,0.008236408214496449,0.27681615989286285,0.28361580431961503,25
ambulance_firetruck,caption,w25,caption,brier,0.06848211548625152,0.003494115581169616,0.06703981546182392,0.06992441551067913,25
ambulance_firetruck,caption,w25,caption,mcc,0.9363012610649676,0.012905368147819596,0.9309741869134546,0.9416283352164806,25
ambulance_firetruck,caption,w25,caption,kappa,0.9351984123653685,0.013373719238739727,0.9296780123852781,0.9407188123454588,25
ambulance_firetruck,caption,w25,caption,precision_ambulance,0.9912398325390184,0.00336538493288391,0.9898506699145576,0.9926289951634791,25
ambulance_firetruck,caption,w25,caption,recall_ambulance,0.946887417218543,0.011767785194646918,0.9420299142311871,0.9517449202058988,25
ambulance_firetruck,caption,w25,caption,f1_ambulance,0.9685215105159753,0.006685937655369769,0.9657616910939649,0.9712813299379858,25
ambulance_firetruck,caption,w25,caption,precision_firetruck,0.9437969437020725,0.011768114258302967,0.9389393048839153,0.9486545825202296,25
ambulance_firetruck,caption,w25,caption,recall_firetruck,0.9906800520946386,0.0035882247174502564,0.9891989057280098,0.9921611984612674,25
ambulance_firetruck,caption,w25,caption,f1_firetruck,0.966635147487712,0.006716778680622974,0.9638625975161697,0.9694076974592543,25
ambulance_firetruck,caption,w25,image,accuracy,0.9729939009188148,0.007317508133000755,0.9699733820167344,0.9760144198208951,25
ambulance_firetruck,caption,w25,image,balanced_accuracy,0.9741151907477392,0.006998867524676026,0.9712262002242984,0.97700418127118,25
ambulance_firetruck,caption,w25,image,precision_macro,0.9728848244431312,0.007040854331820608,0.9699785026175157,0.9757911462687466,25
ambulance_firetruck,caption,w25,image,recall_macro,0.9741151907477392,0.006998867524676026,0.9712262002242984,0.97700418127118,25
ambulance_firetruck,caption,w25,image,f1_macro,0.9729683443123995,0.007314114193263023,0.9699492263597878,0.9759874622650113,25
ambulance_firetruck,caption,w25,image,roc_auc,0.994547722512675,0.0028275173967902394,0.9933805806950322,0.9957148643303178,25
ambulance_firetruck,caption,w25,image,pr_auc,0.990041161907925,0.006953178897957286,0.9871710307226778,0.9929112930931723,25
ambulance_firetruck,caption,w25,image,log_loss,0.2774899416032482,0.00805837861229615,0.27416360639785375,0.28081627680864263,25
ambulance_firetruck,caption,w25,image,brier,0.06609668111417105,0.0033971049549540136,0.06469442510812524,0.06749893712021686,25
ambulance_firetruck,caption,w25,image,mcc,0.9469992017397888,0.01403890325042333,0.9412042272947121,0.9527941761848655,25
ambulance_firetruck,caption,w25,image,kappa,0.9459706192671896,0.01459951976669887,0.9399442336977997,0.9519970048365796,25
ambulance_firetruck,caption,w25,image,precision_ambulance,0.9953103792589656,0.0036982372325345286,0.9937838219580082,0.996836936559923,25
ambulance_firetruck,caption,w25,image,recall_ambulance,0.9532450331125827,0.013427278207710178,0.9477025250766882,0.9587875411484772,25
ambulance_firetruck,caption,w25,image,f1_ambulance,0.9737743010900927,0.007283844998111712,0.9707676776471478,0.9767809245330376,25
ambulance_firetruck,caption,w25,image,precision_firetruck,0.9504592696272971,0.013473222997860971,0.9448977965141413,0.9560207427404529,25
ambulance_firetruck,caption,w25,image,recall_firetruck,0.9949853483828955,0.003965708406704701,0.9933483844076088,0.9966223123581823,25
ambulance_firetruck,caption,w25,image,f1_firetruck,0.9721623875347065,0.007346734910243531,0.9691298044119238,0.9751949706574893,25
ambulance_firetruck,caption,w30,caption,accuracy,0.9666860037336349,0.008083259984770216,0.9633493980024683,0.9700226094648015,25
ambulance_firetruck,caption,w30,caption,balanced_accuracy,0.9679239539025698,0.007779028953372699,0.964712928569024,0.9711349792361156,25
ambulance_firetruck,caption,w30,caption,precision_macro,0.9666680169003241,0.007818532365855356,0.9634406853595379,0.9698953484411104,25
ambulance_firetruck,caption,w30,caption,recall_macro,0.9679239539025698,0.007779028953372699,0.964712928569024,0.9711349792361156,25
ambulance_firetruck,caption,w30,caption,f1_macro,0.9666593336465938,0.008078819099662947,0.9633245610227044,0.9699941062704833,25
ambulance_firetruck,caption,w30,caption,roc_auc,0.9929537276991391,0.0030856304451349495,0.9916800420516532,0.9942274133466251,25
ambulance_firetruck,caption,w30,caption,pr_auc,0.9883322387522807,0.007038584268267256,0.9854268539628458,0.9912376235417156,25
ambulance_firetruck,caption,w30,caption,log_loss,0.3056763021393346,0.008396518933713489,0.30221038946933987,0.30914221480932935,25
ambulance_firetruck,caption,w30,caption,brier,0.07693435719841826,0.0035937399195221723,0.07545093426826485,0.07841778012857167,25
ambulance_firetruck,caption,w30,caption,mcc,0.9345911169609115,0.015597103273234847,0.9281529491586729,0.9410292847631501,25
ambulance_firetruck,caption,w30,caption,kappa,0.9333671997789652,0.01612758285290285,0.9267100607684366,0.9400243387894938,25
ambulance_firetruck,caption,w30,caption,precision_ambulance,0.991487533892941,0.003575729552735095,0.9900115452768088,0.9929635225090732,25
ambulance_firetruck,caption,w30,caption,recall_ambulance,0.9448741721854306,0.013840478667952617,0.9391611033824244,0.9505872409884367,25
ambulance_firetruck,caption,w30,caption,f1_ambulance,0.9675763027330575,0.008047390086591721,0.9642545033681422,0.9708981020979728,25
ambulance_firetruck,caption,w30,caption,precision_firetruck,0.9418484999077076,0.013898406645850516,0.9361115196106491,0.9475854802047661,25
ambulance_firetruck,caption,w30,caption,recall_firetruck,0.9909737356197091,0.0037901778277033673,0.9894092271063268,0.9925382441330914,25
ambulance_firetruck,caption,w30,caption,f1_firetruck,0.9657423645601299,0.00811191700458515,0.962393929792568,0.9690907993276917,25
ambulance_firetruck,caption,w30,image,accuracy,0.9729248225915319,0.008273784044648942,0.9695095723937376,0.9763400727893262,25
ambulance_firetruck,caption,w30,image,balanced_accuracy,0.9740559985021355,0.007952104591716014,0.9707735310563839,0.9773384659478872,25
ambulance_firetruck,caption,w30,image,precision_macro,0.9728190468975177,0.008052393784170074,0.9694951821077555,0.97614291168728,25
ambulance_firetruck,caption,w30,image,recall_macro,0.9740559985021355,0.007952104591716014,0.9707735310563839,0.9773384659478872,25
ambulance_firetruck,caption,w30,image,f1_macro,0.9729002870310066,0.008271769894176571,0.9694858682336648,0.9763147058283485,25
ambulance_firetruck,caption,w30,image,roc_auc,0.9949640699367649,0.0028548465738800852,0.993785647189265,0.9961424926842648,25
ambulance_firetruck,caption,w30,image,pr_auc,0.9908363005402319,0.007513551519023309,0.9877348589056658,0.9939377421747979,25
ambulance_firetruck,caption,w30,image,log_loss,0.30327245881515225,0.008247717978774598,0.29986796816053096,0.30667694946977353,25
ambulance_firetruck,caption,w30,image,brier,0.0747864762518939,0.003516943494008901,0.07333475332817149,0.0762381991756163,25
ambulance_firetruck,caption,w30,image,mcc,0.9468742190443958,0.016003922229462987,0.9402681246304367,0.9534803134583549,25
ambulance_firetruck,caption,w30,image,kappa,0.9458350248325931,0.01651885791801121,0.9390163754132489,0.9526536742519373,25
ambulance_firetruck,caption,w30,image,precision_ambulance,0.9954263676704597,0.0032857378710064314,0.9940700817372883,0.996782653603631,25
ambulance_firetruck,caption,w30,image,recall_ambulance,0.9529801324503311,0.014274301497105485,0.9470879903847069,0.9588722745159552,25
ambulance_firetruck,caption,w30,image,f1_ambulance,0.9736950305880753,0.008186289843345114,0.9703158962215253,0.9770741649546253,25
ambulance_firetruck,caption,w30,image,precision_firetruck,0.9502117261245756,0.014507714826166173,0.9442232357721289,0.9562002164770224,25
ambulance_firetruck,caption,w30,image,recall_firetruck,0.9951318645539396,0.003487454174049632,0.9936923142232267,0.9965714148846526,25
ambulance_firetruck,caption,w30,image,f1_firetruck,0.9721055434739381,0.00835853288655403,0.9686553106735621,0.975555776274314,25
ambulance_firetruck,caption_noclass,w03,caption,accuracy,0.8404334838612066,0.014663099382239591,0.834380853916404,0.8464861138060092,25
ambulance_firetruck,caption_noclass,w03,caption,balanced_accuracy,0.8389512249382851,0.014705907791834318,0.8328809245504849,0.8450215253260853,25
ambulance_firetruck,caption_noclass,w03,caption,precision_macro,0.8411044377382896,0.01480790386420389,0.8349920354410783,0.8472168400355009,25
ambulance_firetruck,caption_noclass,w03,caption,recall_macro,0.8389512249382851,0.014705907791834318,0.8328809245504849,0.8450215253260853,25
ambulance_firetruck,caption_noclass,w03,caption,f1_macro,0.8395681833182816,0.014733881789940196,0.8334863358315907,0.8456500308049726,25
ambulance_firetruck,caption_noclass,w03,caption,roc_auc,0.9191539166132702,0.011836809787244457,0.9142679216744385,0.9240399115521019,25
ambulance_firetruck,caption_noclass,w03,caption,pr_auc,0.9169011589045891,0.012530057386828294,0.9117290054210309,0.9220733123881474,25
ambulance_firetruck,caption_noclass,w03,caption,log_loss,0.37277914683621377,0.018591362126113262,0.3651050097260556,0.38045328394637196,25
ambulance_firetruck,caption_noclass,w03,caption,brier,0.11644652297907085,0.007315274476112783,0.11342692608523817,0.11946611987290352,25
ambulance_firetruck,caption_noclass,w03,caption,mcc,0.6800501741005188,0.029463587128329232,0.6678882030816067,0.692212145119431,25
ambulance_firetruck,caption_noclass,w03,caption,kappa,0.6793102111686253,0.02944932371704244,0.667154127796521,0.6914662945407297,25
ambulance_firetruck,caption_noclass,w03,caption,precision_ambulance,0.8361221168580628,0.015471871235109486,0.8297356423004956,0.8425085914156301,25
ambulance_firetruck,caption_noclass,w03,caption,recall_ambulance,0.8670091353551896,0.01855829955809362,0.8593486458023474,0.8746696249080319,25
ambulance_firetruck,caption_noclass,w03,caption,f1_ambulance,0.8511765394779581,0.013883928436719534,0.8454455354918997,0.8569075434640165,25
ambulance_firetruck,caption_noclass,w03,caption,precision_firetruck,0.8460867586185163,0.01884553550845816,0.838307703892713,0.8538658133443197,25
ambulance_firetruck,caption_noclass,w03,caption,recall_firetruck,0.8108933145213806,0.02030679374084831,0.8025110820427779,0.8192755469999833,25
ambulance_firetruck,caption_noclass,w03,caption,f1_firetruck,0.827959827158605,0.01587669938075358,0.8214062477555375,0.8345134065616726,25
ambulance_firetruck,caption_noclass,w03,image,accuracy,0.8646233832570188,0.01583441062987294,0.8580872597923743,0.8711595067216633,25
ambulance_firetruck,caption_noclass,w03,image,balanced_accuracy,0.8634266923210719,0.01600157485798798,0.856821566854435,0.8700318177877089,25
ambulance_firetruck,caption_noclass,w03,image,precision_macro,0.8651111753344503,0.015825572289015592,0.8585787001576023,0.8716436505112982,25
ambulance_firetruck,caption_noclass,w03,image,recall_macro,0.8634266923210719,0.01600157485798798,0.856821566854435,0.8700318177877089,25
ambulance_firetruck,caption_noclass,w03,image,f1_macro,0.8639598942951687,0.0159458477329809,0.857377771855161,0.8705420167351765,25
ambulance_firetruck,caption_noclass,w03,image,roc_auc,0.939085219979099,0.012392080138667695,0.9339700207043439,0.9442004192538541,25
ambulance_firetruck,caption_noclass,w03,image,pr_auc,0.9344672377651432,0.014084141520242302,0.9286535898800644,0.9402808856502219,25
ambulance_firetruck,caption_noclass,w03,image,log_loss,0.3548434465966821,0.018064323296974518,0.34738686042280026,0.36230003277056394,25
ambulance_firetruck,caption_noclass,w03,image,brier,0.10680227402783231,0.0073489335401768375,0.10376878335521812,0.1098357647004465,25
ambulance_firetruck,caption_noclass,w03,image,mcc,0.7285345209203707,0.03179545915577139,0.7154100004367909,0.7416590414039506,25
ambulance_firetruck,caption_noclass,w03,image,kappa,0.728018197063388,0.03186526206572482,0.7148648633547181,0.7411715307720579,25
ambulance_firetruck,caption_noclass,w03,image,precision_ambulance,0.8614981332682937,0.01782176108220011,0.8541416718556475,0.86885459468094,25
ambulance_firetruck,caption_noclass,w03,image,recall_ambulance,0.8856953642384106,0.016941436348312057,0.8787022830161717,0.8926884454606494,25
ambulance_firetruck,caption_noclass,w03,image,f1_ambulance,0.8733327852630297,0.014666981915881706,0.8672785526871072,0.8793870178389522,25
ambulance_firetruck,caption_noclass,w03,image,precision_firetruck,0.868724217400607,0.018025142112556625,0.8612838044247577,0.8761646303764563,25
ambulance_firetruck,caption_noclass,w03,image,recall_firetruck,0.8411580204037334,0.022474998955919864,0.8318807968001906,0.8504352440072763,25
ambulance_firetruck,caption_noclass,w03,image,f1_firetruck,0.8545870033273077,0.01737939749036167,0.8474131406308439,0.8617608660237716,25
ambulance_firetruck,caption_noclass,w05,caption,accuracy,0.8612024493618161,0.014917796304076032,0.8550446856948877,0.8673602130287446,25
ambulance_firetruck,caption_noclass,w05,caption,balanced_accuracy,0.8600696079389699,0.015123222983468701,0.8538270483064178,0.8663121675715221,25
ambulance_firetruck,caption_noclass,w05,caption,precision_macro,0.8616897153133373,0.01485310208588485,0.8555586561071828,0.8678207745194917,25
ambulance_firetruck,caption_noclass,w05,caption,recall_macro,0.8600696079389699,0.015123222983468701,0.8538270483064178,0.8663121675715221,25
ambulance_firetruck,caption_noclass,w05,caption,f1_macro,0.8605357173080503,0.015040789338081735,0.8543271846119269,0.8667442500041738,25
ambulance_firetruck,caption_noclass,w05,caption,roc_auc,0.9334540364360596,0.011345447108305984,0.9287708660424877,0.9381372068296315,25
ambulance_firetruck,caption_noclass,w05,caption,pr_auc,0.9318835470973938,0.011536500073071743,0.927121513915987,0.9366455802788007,25
ambulance_firetruck,caption_noclass,w05,caption,log_loss,0.3566607362572531,0.01661379294512115,0.3498028995847288,0.36351857292977735,25
ambulance_firetruck,caption_noclass,w05,caption,brier,0.10810012653314127,0.006887839743176812,0.10525696602540788,0.11094328704087467,25
ambulance_firetruck,caption_noclass,w05,caption,mcc,0.7217557526143937,0.029935635516949232,0.7093989295974232,0.7341125756313642,25
ambulance_firetruck,caption_noclass,w05,caption,kappa,0.7211847321451479,0.030046481537647916,0.708782154139641,0.7335873101506548,25
ambulance_firetruck,caption_noclass,w05,caption,precision_ambulance,0.8592959928479279,0.018441419481431492,0.8516837490195068,0.866908236676349,25
ambulance_firetruck,caption_noclass,w05,caption,recall_ambulance,0.8812450331125826,0.01791420311254759,0.8738504135052427,0.8886396527199225,25
ambulance_firetruck,caption_noclass,w05,caption,f1_ambulance,0.8699754157541676,0.013769808717449856,0.8642915180730001,0.8756593134353351,25
ambulance_firetruck,caption_noclass,w05,caption,precision_firetruck,0.864083437778747,0.018022805458027754,0.8566439893264819,0.871522886231012,25
ambulance_firetruck,caption_noclass,w05,caption,recall_firetruck,0.8388941827653571,0.024061203865950318,0.8289622059553624,0.8488261595753518,25
ambulance_firetruck,caption_noclass,w05,caption,f1_firetruck,0.8510960188619328,0.016573711734427215,0.8442547269000283,0.8579373108238372,25
ambulance_firetruck,caption_noclass,w05,image,accuracy,0.8794149017032429,0.016894093150013126,0.8724413627927785,0.8863884406137073,25
ambulance_firetruck,caption_noclass,w05,image,balanced_accuracy,0.8785075151978633,0.017120245625190364,0.8714406251337535,0.8855744052619731,25
ambulance_firetruck,caption_noclass,w05,image,precision_macro,0.8798456962351311,0.01675296795467721,0.8729304109421994,0.8867609815280628,25
ambulance_firetruck,caption_noclass,w05,image,recall_macro,0.8785075151978633,0.017120245625190364,0.8714406251337535,0.8855744052619731,25
ambulance_firetruck,caption_noclass,w05,image,f1_macro,0.8788826623568354,0.017022580089277834,0.8718560866445437,0.8859092380691271,25
ambulance_firetruck,caption_noclass,w05,image,roc_auc,0.9471960984364423,0.010998936801143038,0.9426559604677789,0.9517362364051056,25
ambulance_firetruck,caption_noclass,w05,image,pr_auc,0.9443618297402689,0.011826057023193422,0.939480273324289,0.9492433861562489,25
ambulance_firetruck,caption_noclass,w05,image,log_loss,0.34571198798159825,0.015824564987036865,0.3391799285985713,0.35224404736462517,25
ambulance_firetruck,caption_noclass,w05,image,brier,0.10177408127937135,0.006700069536766945,0.09900842850342315,0.10453973405531955,25
ambulance_firetruck,caption_noclass,w05,image,mcc,0.7583500307961369,0.033831814397113164,0.7443849441818433,0.7723151174104306,25
ambulance_firetruck,caption_noclass,w05,image,kappa,0.7578501626660191,0.03400444511198483,0.7438138175949022,0.7718865077371361,25
ambulance_firetruck,caption_noclass,w05,image,precision_ambulance,0.8784259940613515,0.020627693041074556,0.8699113008619158,0.8869406872607871,25
ambulance_firetruck,caption_noclass,w05,image,recall_ambulance,0.8954966887417218,0.01928600686170815,0.8875358163774363,0.9034575611060074,25
ambulance_firetruck,caption_noclass,w05,image,f1_ambulance,0.8867093986800834,0.015641938454513855,0.8802527238246143,0.8931660735355524,25
